respondent_id,year,technique,use
202101010,2021,Tree-based methods,TRUE
202101010,2021,Unsupervised learning,TRUE
202101010,2021,Frequency Severity,FALSE
202101010,2021,Triangle Based,FALSE
202101010,2021,Simulation,FALSE
202101011,2021,Linear models,FALSE
202101011,2021,Credibility,FALSE
202101011,2021,Premium Adjustment,TRUE
202101011,2021,Excess loss analysis,FALSE
202101011,2021,Bayesian,FALSE
202101011,2021,Bornhuetter-Ferguson,FALSE
202101011,2021,Time series,FALSE
202101011,2021,AI/deep learning,FALSE
202101011,2021,Chain ladder,TRUE
202101011,2021,Tree-based methods,FALSE
202101011,2021,Unsupervised learning,FALSE
202101011,2021,Frequency Severity,FALSE
202101011,2021,Triangle Based,FALSE
202101011,2021,Simulation,FALSE
202101012,2021,Linear models,FALSE
202101012,2021,Credibility,FALSE
202101012,2021,Premium Adjustment,FALSE
202101012,2021,Excess loss analysis,FALSE
202101012,2021,Bayesian,FALSE
202101012,2021,Bornhuetter-Ferguson,TRUE
202101012,2021,Time series,FALSE
202101012,2021,AI/deep learning,FALSE
202101012,2021,Chain ladder,TRUE
202101012,2021,Tree-based methods,FALSE
202101012,2021,Unsupervised learning,FALSE
202101012,2021,Frequency Severity,FALSE
202101012,2021,Triangle Based,FALSE
202101012,2021,Simulation,FALSE
202101013,2021,Linear models,TRUE
202101013,2021,Credibility,TRUE
202101013,2021,Premium Adjustment,FALSE
202101013,2021,Excess loss analysis,TRUE
202101013,2021,Bayesian,FALSE
202101013,2021,Bornhuetter-Ferguson,TRUE
202101013,2021,Time series,FALSE
202101013,2021,AI/deep learning,FALSE
202101013,2021,Chain ladder,TRUE
202101013,2021,Tree-based methods,FALSE
202101013,2021,Unsupervised learning,FALSE
202101013,2021,Frequency Severity,FALSE
202101013,2021,Triangle Based,FALSE
202101013,2021,Simulation,FALSE
202101014,2021,Linear models,TRUE
202101014,2021,Credibility,TRUE
202101014,2021,Premium Adjustment,TRUE
202101014,2021,Excess loss analysis,TRUE
202101014,2021,Bayesian,FALSE
202101014,2021,Bornhuetter-Ferguson,FALSE
202101014,2021,Time series,FALSE
202101014,2021,AI/deep learning,FALSE
202101014,2021,Chain ladder,TRUE
202101014,2021,Tree-based methods,FALSE
202101014,2021,Unsupervised learning,FALSE
202101014,2021,Frequency Severity,FALSE
202101014,2021,Triangle Based,FALSE
202101014,2021,Simulation,FALSE
202101015,2021,Linear models,FALSE
202101015,2021,Credibility,FALSE
202101015,2021,Premium Adjustment,FALSE
202101015,2021,Excess loss analysis,TRUE
202101015,2021,Bayesian,FALSE
202101015,2021,Bornhuetter-Ferguson,TRUE
202101015,2021,Time series,FALSE
202101015,2021,AI/deep learning,FALSE
202101015,2021,Chain ladder,TRUE
202101015,2021,Tree-based methods,FALSE
202101015,2021,Unsupervised learning,FALSE
202101015,2021,Frequency Severity,FALSE
202101015,2021,Triangle Based,FALSE
202101015,2021,Simulation,FALSE
202101016,2021,Linear models,FALSE
202101016,2021,Credibility,FALSE
202101016,2021,Premium Adjustment,TRUE
202101016,2021,Excess loss analysis,TRUE
202101016,2021,Bayesian,FALSE
202101016,2021,Bornhuetter-Ferguson,TRUE
202101016,2021,Time series,FALSE
202101016,2021,AI/deep learning,FALSE
202101016,2021,Chain ladder,TRUE
202101016,2021,Tree-based methods,FALSE
202101016,2021,Unsupervised learning,FALSE
202101016,2021,Frequency Severity,FALSE
202101016,2021,Triangle Based,FALSE
202101016,2021,Simulation,FALSE
202101017,2021,Linear models,TRUE
202101017,2021,Credibility,TRUE
202101017,2021,Premium Adjustment,TRUE
202101017,2021,Excess loss analysis,TRUE
202101017,2021,Bayesian,TRUE
202101017,2021,Bornhuetter-Ferguson,TRUE
202101017,2021,Time series,FALSE
202101017,2021,AI/deep learning,FALSE
202101017,2021,Chain ladder,TRUE
202101017,2021,Tree-based methods,FALSE
202101017,2021,Unsupervised learning,FALSE
202101017,2021,Frequency Severity,FALSE
202101017,2021,Triangle Based,FALSE
202101017,2021,Simulation,FALSE
202101018,2021,Linear models,FALSE
202101018,2021,Credibility,FALSE
202101018,2021,Premium Adjustment,FALSE
202101018,2021,Excess loss analysis,FALSE
202101018,2021,Bayesian,FALSE
202101018,2021,Bornhuetter-Ferguson,TRUE
202101018,2021,Time series,FALSE
202101018,2021,AI/deep learning,FALSE
202101018,2021,Chain ladder,TRUE
202101018,2021,Tree-based methods,FALSE
202101018,2021,Unsupervised learning,FALSE
202101018,2021,Frequency Severity,FALSE
202101018,2021,Triangle Based,FALSE
202101018,2021,Simulation,FALSE
202101019,2021,Linear models,TRUE
202101019,2021,Credibility,TRUE
202101019,2021,Premium Adjustment,TRUE
202101019,2021,Excess loss analysis,TRUE
202101019,2021,Bayesian,FALSE
202101019,2021,Bornhuetter-Ferguson,TRUE
202101019,2021,Time series,TRUE
202101019,2021,AI/deep learning,FALSE
202101019,2021,Chain ladder,FALSE
202101019,2021,Tree-based methods,FALSE
202101019,2021,Unsupervised learning,FALSE
202101019,2021,Frequency Severity,FALSE
202101019,2021,Triangle Based,FALSE
202101019,2021,Simulation,FALSE
202101020,2021,Linear models,TRUE
202101020,2021,Credibility,TRUE
202101020,2021,Premium Adjustment,FALSE
202101020,2021,Excess loss analysis,TRUE
202101020,2021,Bayesian,FALSE
202101020,2021,Bornhuetter-Ferguson,TRUE
202101020,2021,Time series,TRUE
202101020,2021,AI/deep learning,FALSE
202101020,2021,Chain ladder,TRUE
202101020,2021,Tree-based methods,FALSE
202101020,2021,Unsupervised learning,FALSE
202101020,2021,Frequency Severity,FALSE
202101020,2021,Triangle Based,FALSE
202101020,2021,Simulation,FALSE
202101021,2021,Linear models,FALSE
202101021,2021,Credibility,TRUE
202101021,2021,Premium Adjustment,FALSE
202101021,2021,Excess loss analysis,FALSE
202101021,2021,Bayesian,FALSE
202101021,2021,Bornhuetter-Ferguson,TRUE
202101021,2021,Time series,FALSE
202101021,2021,AI/deep learning,FALSE
202101021,2021,Chain ladder,TRUE
202101021,2021,Tree-based methods,FALSE
202101021,2021,Unsupervised learning,FALSE
202101021,2021,Frequency Severity,FALSE
202101021,2021,Triangle Based,FALSE
202101021,2021,Simulation,FALSE
202101022,2021,Linear models,TRUE
202101022,2021,Credibility,FALSE
202101022,2021,Premium Adjustment,FALSE
202101022,2021,Excess loss analysis,TRUE
202101022,2021,Bayesian,FALSE
202101022,2021,Bornhuetter-Ferguson,TRUE
202101022,2021,Time series,TRUE
202101022,2021,AI/deep learning,FALSE
202101022,2021,Chain ladder,TRUE
202101022,2021,Tree-based methods,TRUE
202101022,2021,Unsupervised learning,FALSE
202101022,2021,Frequency Severity,FALSE
202101022,2021,Triangle Based,FALSE
202101022,2021,Simulation,FALSE
202101023,2021,Linear models,FALSE
202101023,2021,Credibility,TRUE
202101023,2021,Premium Adjustment,TRUE
202101023,2021,Excess loss analysis,TRUE
202101023,2021,Bayesian,FALSE
202101023,2021,Bornhuetter-Ferguson,TRUE
202101023,2021,Time series,TRUE
202101023,2021,AI/deep learning,FALSE
202101023,2021,Chain ladder,TRUE
202101023,2021,Tree-based methods,FALSE
202101023,2021,Unsupervised learning,FALSE
202101023,2021,Frequency Severity,FALSE
202101023,2021,Triangle Based,FALSE
202101023,2021,Simulation,FALSE
202101024,2021,Linear models,TRUE
202101024,2021,Credibility,TRUE
202101024,2021,Premium Adjustment,TRUE
202101024,2021,Excess loss analysis,TRUE
202101024,2021,Bayesian,FALSE
202101024,2021,Bornhuetter-Ferguson,FALSE
202101024,2021,Time series,TRUE
202101024,2021,AI/deep learning,FALSE
202101024,2021,Chain ladder,TRUE
202101024,2021,Tree-based methods,FALSE
202101024,2021,Unsupervised learning,FALSE
202101024,2021,Frequency Severity,FALSE
202101024,2021,Triangle Based,FALSE
202101024,2021,Simulation,FALSE
202101025,2021,Linear models,TRUE
202101025,2021,Credibility,FALSE
202101025,2021,Premium Adjustment,FALSE
202101025,2021,Excess loss analysis,FALSE
202101025,2021,Bayesian,FALSE
202101025,2021,Bornhuetter-Ferguson,TRUE
202101025,2021,Time series,FALSE
202101025,2021,AI/deep learning,FALSE
202101025,2021,Chain ladder,TRUE
202101025,2021,Tree-based methods,FALSE
202101025,2021,Unsupervised learning,TRUE
202101025,2021,Frequency Severity,FALSE
202101025,2021,Triangle Based,FALSE
202101025,2021,Simulation,FALSE
202101026,2021,Linear models,FALSE
202101026,2021,Credibility,TRUE
202101026,2021,Premium Adjustment,TRUE
202101026,2021,Excess loss analysis,FALSE
202101026,2021,Bayesian,FALSE
202101026,2021,Bornhuetter-Ferguson,FALSE
202101026,2021,Time series,FALSE
202101026,2021,AI/deep learning,FALSE
202101026,2021,Chain ladder,TRUE
202101026,2021,Tree-based methods,FALSE
202101026,2021,Unsupervised learning,FALSE
202101026,2021,Frequency Severity,FALSE
202101026,2021,Triangle Based,FALSE
202101026,2021,Simulation,FALSE
202101027,2021,Linear models,TRUE
202101027,2021,Credibility,TRUE
202101027,2021,Premium Adjustment,FALSE
202101027,2021,Excess loss analysis,TRUE
202101027,2021,Bayesian,TRUE
202101027,2021,Bornhuetter-Ferguson,TRUE
202101027,2021,Time series,FALSE
202101027,2021,AI/deep learning,TRUE
202101027,2021,Chain ladder,TRUE
202101027,2021,Tree-based methods,TRUE
202101027,2021,Unsupervised learning,TRUE
202101027,2021,Frequency Severity,FALSE
202101027,2021,Triangle Based,FALSE
202101027,2021,Simulation,FALSE
202101028,2021,Linear models,FALSE
202101028,2021,Credibility,TRUE
202101028,2021,Premium Adjustment,TRUE
202101028,2021,Excess loss analysis,TRUE
202101028,2021,Bayesian,FALSE
202101028,2021,Bornhuetter-Ferguson,TRUE
202101028,2021,Time series,TRUE
202101028,2021,AI/deep learning,FALSE
202101028,2021,Chain ladder,TRUE
202101028,2021,Tree-based methods,FALSE
202101028,2021,Unsupervised learning,FALSE
202101028,2021,Frequency Severity,FALSE
202101028,2021,Triangle Based,FALSE
202101028,2021,Simulation,FALSE
202101029,2021,Linear models,TRUE
202101029,2021,Credibility,TRUE
202101029,2021,Premium Adjustment,FALSE
202101029,2021,Excess loss analysis,TRUE
202101029,2021,Bayesian,FALSE
202101029,2021,Bornhuetter-Ferguson,TRUE
202101029,2021,Time series,FALSE
202101029,2021,AI/deep learning,FALSE
202101029,2021,Chain ladder,TRUE
202101029,2021,Tree-based methods,FALSE
202101029,2021,Unsupervised learning,FALSE
202101029,2021,Frequency Severity,FALSE
202101029,2021,Triangle Based,FALSE
202101029,2021,Simulation,FALSE
202101030,2021,Linear models,FALSE
202101030,2021,Credibility,TRUE
202101030,2021,Premium Adjustment,TRUE
202101030,2021,Excess loss analysis,TRUE
202101030,2021,Bayesian,FALSE
202101030,2021,Bornhuetter-Ferguson,TRUE
202101030,2021,Time series,FALSE
202101030,2021,AI/deep learning,FALSE
202101030,2021,Chain ladder,FALSE
202101030,2021,Tree-based methods,FALSE
202101030,2021,Unsupervised learning,FALSE
202101030,2021,Frequency Severity,FALSE
202101030,2021,Triangle Based,FALSE
202101030,2021,Simulation,FALSE
202101031,2021,Linear models,FALSE
202101031,2021,Credibility,FALSE
202101031,2021,Premium Adjustment,FALSE
202101031,2021,Excess loss analysis,FALSE
202101031,2021,Bayesian,FALSE
202101031,2021,Bornhuetter-Ferguson,FALSE
202101031,2021,Time series,FALSE
202101031,2021,AI/deep learning,FALSE
202101031,2021,Chain ladder,FALSE
202101031,2021,Tree-based methods,FALSE
202101031,2021,Unsupervised learning,FALSE
202101031,2021,Frequency Severity,FALSE
202101031,2021,Triangle Based,FALSE
202101031,2021,Simulation,FALSE
202101032,2021,Linear models,FALSE
202101032,2021,Credibility,TRUE
202101032,2021,Premium Adjustment,TRUE
202101032,2021,Excess loss analysis,TRUE
202101032,2021,Bayesian,FALSE
202101032,2021,Bornhuetter-Ferguson,TRUE
202101032,2021,Time series,FALSE
202101032,2021,AI/deep learning,FALSE
202101032,2021,Chain ladder,TRUE
202101032,2021,Tree-based methods,FALSE
202101032,2021,Unsupervised learning,FALSE
202101032,2021,Frequency Severity,FALSE
202101032,2021,Triangle Based,FALSE
202101032,2021,Simulation,FALSE
202101033,2021,Linear models,FALSE
202101033,2021,Credibility,TRUE
202101033,2021,Premium Adjustment,TRUE
202101033,2021,Excess loss analysis,TRUE
202101033,2021,Bayesian,FALSE
202101033,2021,Bornhuetter-Ferguson,FALSE
202101033,2021,Time series,TRUE
202101033,2021,AI/deep learning,FALSE
202101033,2021,Chain ladder,TRUE
202101033,2021,Tree-based methods,FALSE
202101033,2021,Unsupervised learning,FALSE
202101033,2021,Frequency Severity,FALSE
202101033,2021,Triangle Based,FALSE
202101033,2021,Simulation,FALSE
202101034,2021,Linear models,TRUE
202101034,2021,Credibility,TRUE
202101034,2021,Premium Adjustment,FALSE
202101034,2021,Excess loss analysis,FALSE
202101034,2021,Bayesian,FALSE
202101034,2021,Bornhuetter-Ferguson,FALSE
202101034,2021,Time series,FALSE
202101034,2021,AI/deep learning,FALSE
202101034,2021,Chain ladder,FALSE
202101034,2021,Tree-based methods,TRUE
202101034,2021,Unsupervised learning,FALSE
202101034,2021,Frequency Severity,FALSE
202101034,2021,Triangle Based,FALSE
202101034,2021,Simulation,FALSE
202101035,2021,Linear models,FALSE
202101035,2021,Credibility,TRUE
202101035,2021,Premium Adjustment,TRUE
202101035,2021,Excess loss analysis,FALSE
202101035,2021,Bayesian,FALSE
202101035,2021,Bornhuetter-Ferguson,TRUE
202101035,2021,Time series,TRUE
202101035,2021,AI/deep learning,FALSE
202101035,2021,Chain ladder,TRUE
202101035,2021,Tree-based methods,FALSE
202101035,2021,Unsupervised learning,FALSE
202101035,2021,Frequency Severity,FALSE
202101035,2021,Triangle Based,FALSE
202101035,2021,Simulation,FALSE
202101036,2021,Linear models,TRUE
202101036,2021,Credibility,TRUE
202101036,2021,Premium Adjustment,TRUE
202101036,2021,Excess loss analysis,FALSE
202101036,2021,Bayesian,FALSE
202101036,2021,Bornhuetter-Ferguson,FALSE
202101036,2021,Time series,TRUE
202101036,2021,AI/deep learning,FALSE
202101036,2021,Chain ladder,TRUE
202101036,2021,Tree-based methods,TRUE
202101036,2021,Unsupervised learning,TRUE
202101036,2021,Frequency Severity,FALSE
202101036,2021,Triangle Based,FALSE
202101036,2021,Simulation,FALSE
202101037,2021,Linear models,TRUE
202101037,2021,Credibility,TRUE
202101037,2021,Premium Adjustment,TRUE
202101037,2021,Excess loss analysis,TRUE
202101037,2021,Bayesian,FALSE
202101037,2021,Bornhuetter-Ferguson,FALSE
202101037,2021,Time series,TRUE
202101037,2021,AI/deep learning,FALSE
202101037,2021,Chain ladder,FALSE
202101037,2021,Tree-based methods,TRUE
202101037,2021,Unsupervised learning,FALSE
202101037,2021,Frequency Severity,FALSE
202101037,2021,Triangle Based,FALSE
202101037,2021,Simulation,FALSE
202101038,2021,Linear models,FALSE
202101038,2021,Credibility,FALSE
202101038,2021,Premium Adjustment,FALSE
202101038,2021,Excess loss analysis,FALSE
202101038,2021,Bayesian,FALSE
202101038,2021,Bornhuetter-Ferguson,TRUE
202101038,2021,Time series,FALSE
202101038,2021,AI/deep learning,FALSE
202101038,2021,Chain ladder,TRUE
202101038,2021,Tree-based methods,FALSE
202101038,2021,Unsupervised learning,FALSE
202101038,2021,Frequency Severity,FALSE
202101038,2021,Triangle Based,FALSE
202101038,2021,Simulation,FALSE
202101039,2021,Linear models,FALSE
202101039,2021,Credibility,FALSE
202101039,2021,Premium Adjustment,FALSE
202101039,2021,Excess loss analysis,FALSE
202101039,2021,Bayesian,FALSE
202101039,2021,Bornhuetter-Ferguson,TRUE
202101039,2021,Time series,FALSE
202101039,2021,AI/deep learning,FALSE
202101039,2021,Chain ladder,TRUE
202101039,2021,Tree-based methods,FALSE
202101039,2021,Unsupervised learning,FALSE
202101039,2021,Frequency Severity,FALSE
202101039,2021,Triangle Based,FALSE
202101039,2021,Simulation,FALSE
202101040,2021,Linear models,TRUE
202101040,2021,Credibility,FALSE
202101040,2021,Premium Adjustment,FALSE
202101040,2021,Excess loss analysis,FALSE
202101040,2021,Bayesian,FALSE
202101040,2021,Bornhuetter-Ferguson,FALSE
202101040,2021,Time series,FALSE
202101040,2021,AI/deep learning,FALSE
202101040,2021,Chain ladder,TRUE
202101040,2021,Tree-based methods,FALSE
202101040,2021,Unsupervised learning,FALSE
202101040,2021,Frequency Severity,FALSE
202101040,2021,Triangle Based,FALSE
202101040,2021,Simulation,FALSE
202101041,2021,Linear models,TRUE
202101041,2021,Credibility,FALSE
202101041,2021,Premium Adjustment,TRUE
202101041,2021,Excess loss analysis,TRUE
202101041,2021,Bayesian,FALSE
202101041,2021,Bornhuetter-Ferguson,TRUE
202101041,2021,Time series,FALSE
202101041,2021,AI/deep learning,FALSE
202101041,2021,Chain ladder,TRUE
202101041,2021,Tree-based methods,FALSE
202101041,2021,Unsupervised learning,FALSE
202101041,2021,Frequency Severity,FALSE
202101041,2021,Triangle Based,FALSE
202101041,2021,Simulation,FALSE
202101042,2021,Linear models,TRUE
202101042,2021,Credibility,TRUE
202101042,2021,Premium Adjustment,TRUE
202101042,2021,Excess loss analysis,TRUE
202101042,2021,Bayesian,FALSE
202101042,2021,Bornhuetter-Ferguson,TRUE
202101042,2021,Time series,TRUE
202101042,2021,AI/deep learning,FALSE
202101042,2021,Chain ladder,TRUE
202101042,2021,Tree-based methods,FALSE
202101042,2021,Unsupervised learning,FALSE
202101042,2021,Frequency Severity,FALSE
202101042,2021,Triangle Based,FALSE
202101042,2021,Simulation,FALSE
202101043,2021,Linear models,FALSE
202101043,2021,Credibility,FALSE
202101043,2021,Premium Adjustment,FALSE
202101043,2021,Excess loss analysis,FALSE
202101043,2021,Bayesian,FALSE
202101043,2021,Bornhuetter-Ferguson,FALSE
202101043,2021,Time series,FALSE
202101043,2021,AI/deep learning,FALSE
202101043,2021,Chain ladder,FALSE
202101043,2021,Tree-based methods,FALSE
202101043,2021,Unsupervised learning,FALSE
202101043,2021,Frequency Severity,FALSE
202101043,2021,Triangle Based,FALSE
202101043,2021,Simulation,FALSE
202101044,2021,Linear models,TRUE
202101044,2021,Credibility,TRUE
202101044,2021,Premium Adjustment,FALSE
202101044,2021,Excess loss analysis,TRUE
202101044,2021,Bayesian,FALSE
202101044,2021,Bornhuetter-Ferguson,FALSE
202101044,2021,Time series,TRUE
202101044,2021,AI/deep learning,TRUE
202101044,2021,Chain ladder,FALSE
202101044,2021,Tree-based methods,TRUE
202101044,2021,Unsupervised learning,TRUE
202101044,2021,Frequency Severity,FALSE
202101044,2021,Triangle Based,FALSE
202101044,2021,Simulation,FALSE
202101045,2021,Linear models,FALSE
202101045,2021,Credibility,FALSE
202101045,2021,Premium Adjustment,FALSE
202101045,2021,Excess loss analysis,FALSE
202101045,2021,Bayesian,FALSE
202101045,2021,Bornhuetter-Ferguson,FALSE
202101045,2021,Time series,FALSE
202101045,2021,AI/deep learning,FALSE
202101045,2021,Chain ladder,FALSE
202101045,2021,Tree-based methods,FALSE
202101045,2021,Unsupervised learning,FALSE
202101045,2021,Frequency Severity,FALSE
202101045,2021,Triangle Based,FALSE
202101045,2021,Simulation,FALSE
202101046,2021,Linear models,FALSE
202101046,2021,Credibility,FALSE
202101046,2021,Premium Adjustment,TRUE
202101046,2021,Excess loss analysis,TRUE
202101046,2021,Bayesian,FALSE
202101046,2021,Bornhuetter-Ferguson,FALSE
202101046,2021,Time series,TRUE
202101046,2021,AI/deep learning,TRUE
202101046,2021,Chain ladder,FALSE
202101046,2021,Tree-based methods,FALSE
202101046,2021,Unsupervised learning,TRUE
202101046,2021,Frequency Severity,FALSE
202101046,2021,Triangle Based,FALSE
202101046,2021,Simulation,FALSE
202101047,2021,Linear models,FALSE
202101047,2021,Credibility,TRUE
202101047,2021,Premium Adjustment,TRUE
202101047,2021,Excess loss analysis,TRUE
202101047,2021,Bayesian,FALSE
202101047,2021,Bornhuetter-Ferguson,FALSE
202101047,2021,Time series,FALSE
202101047,2021,AI/deep learning,FALSE
202101047,2021,Chain ladder,FALSE
202101047,2021,Tree-based methods,FALSE
202101047,2021,Unsupervised learning,FALSE
202101047,2021,Frequency Severity,FALSE
202101047,2021,Triangle Based,FALSE
202101047,2021,Simulation,FALSE
202101048,2021,Linear models,FALSE
202101048,2021,Credibility,TRUE
202101048,2021,Premium Adjustment,TRUE
202101048,2021,Excess loss analysis,TRUE
202101048,2021,Bayesian,FALSE
202101048,2021,Bornhuetter-Ferguson,TRUE
202101048,2021,Time series,FALSE
202101048,2021,AI/deep learning,FALSE
202101048,2021,Chain ladder,TRUE
202101048,2021,Tree-based methods,FALSE
202101048,2021,Unsupervised learning,FALSE
202101048,2021,Frequency Severity,FALSE
202101048,2021,Triangle Based,FALSE
202101048,2021,Simulation,FALSE
202101049,2021,Linear models,TRUE
202101049,2021,Credibility,TRUE
202101049,2021,Premium Adjustment,TRUE
202101049,2021,Excess loss analysis,TRUE
202101049,2021,Bayesian,FALSE
202101049,2021,Bornhuetter-Ferguson,TRUE
202101049,2021,Time series,TRUE
202101049,2021,AI/deep learning,FALSE
202101049,2021,Chain ladder,TRUE
202101049,2021,Tree-based methods,TRUE
202101049,2021,Unsupervised learning,FALSE
202101049,2021,Frequency Severity,FALSE
202101049,2021,Triangle Based,FALSE
202101049,2021,Simulation,FALSE
202101050,2021,Linear models,TRUE
202101050,2021,Credibility,TRUE
202101050,2021,Premium Adjustment,FALSE
202101050,2021,Excess loss analysis,FALSE
202101050,2021,Bayesian,FALSE
202101050,2021,Bornhuetter-Ferguson,FALSE
202101050,2021,Time series,FALSE
202101050,2021,AI/deep learning,FALSE
202101050,2021,Chain ladder,FALSE
202101050,2021,Tree-based methods,TRUE
202101050,2021,Unsupervised learning,TRUE
202101050,2021,Frequency Severity,FALSE
202101050,2021,Triangle Based,FALSE
202101050,2021,Simulation,FALSE
202101051,2021,Linear models,FALSE
202101051,2021,Credibility,TRUE
202101051,2021,Premium Adjustment,TRUE
202101051,2021,Excess loss analysis,TRUE
202101051,2021,Bayesian,FALSE
202101051,2021,Bornhuetter-Ferguson,TRUE
202101051,2021,Time series,FALSE
202101051,2021,AI/deep learning,FALSE
202101051,2021,Chain ladder,TRUE
202101051,2021,Tree-based methods,FALSE
202101051,2021,Unsupervised learning,FALSE
202101051,2021,Frequency Severity,FALSE
202101051,2021,Triangle Based,FALSE
202101051,2021,Simulation,FALSE
202101052,2021,Linear models,TRUE
202101052,2021,Credibility,TRUE
202101052,2021,Premium Adjustment,TRUE
202101052,2021,Excess loss analysis,TRUE
202101052,2021,Bayesian,FALSE
202101052,2021,Bornhuetter-Ferguson,TRUE
202101052,2021,Time series,FALSE
202101052,2021,AI/deep learning,FALSE
202101052,2021,Chain ladder,TRUE
202101052,2021,Tree-based methods,TRUE
202101052,2021,Unsupervised learning,TRUE
202101052,2021,Frequency Severity,FALSE
202101052,2021,Triangle Based,FALSE
202101052,2021,Simulation,FALSE
202101053,2021,Linear models,TRUE
202101053,2021,Credibility,TRUE
202101053,2021,Premium Adjustment,FALSE
202101053,2021,Excess loss analysis,FALSE
202101053,2021,Bayesian,FALSE
202101053,2021,Bornhuetter-Ferguson,FALSE
202101053,2021,Time series,FALSE
202101053,2021,AI/deep learning,FALSE
202101053,2021,Chain ladder,FALSE
202101053,2021,Tree-based methods,FALSE
202101053,2021,Unsupervised learning,TRUE
202101053,2021,Frequency Severity,FALSE
202101053,2021,Triangle Based,FALSE
202101053,2021,Simulation,FALSE
202101054,2021,Linear models,TRUE
202101054,2021,Credibility,TRUE
202101054,2021,Premium Adjustment,TRUE
202101054,2021,Excess loss analysis,TRUE
202101054,2021,Bayesian,FALSE
202101054,2021,Bornhuetter-Ferguson,FALSE
202101054,2021,Time series,TRUE
202101054,2021,AI/deep learning,FALSE
202101054,2021,Chain ladder,FALSE
202101054,2021,Tree-based methods,FALSE
202101054,2021,Unsupervised learning,FALSE
202101054,2021,Frequency Severity,FALSE
202101054,2021,Triangle Based,FALSE
202101054,2021,Simulation,FALSE
202101055,2021,Linear models,TRUE
202101055,2021,Credibility,TRUE
202101055,2021,Premium Adjustment,TRUE
202101055,2021,Excess loss analysis,FALSE
202101055,2021,Bayesian,FALSE
202101055,2021,Bornhuetter-Ferguson,TRUE
202101055,2021,Time series,TRUE
202101055,2021,AI/deep learning,FALSE
202101055,2021,Chain ladder,TRUE
202101055,2021,Tree-based methods,FALSE
202101055,2021,Unsupervised learning,FALSE
202101055,2021,Frequency Severity,FALSE
202101055,2021,Triangle Based,FALSE
202101055,2021,Simulation,FALSE
202101056,2021,Linear models,FALSE
202101056,2021,Credibility,FALSE
202101056,2021,Premium Adjustment,FALSE
202101056,2021,Excess loss analysis,FALSE
202101056,2021,Bayesian,FALSE
202101056,2021,Bornhuetter-Ferguson,TRUE
202101056,2021,Time series,FALSE
202101056,2021,AI/deep learning,FALSE
202101056,2021,Chain ladder,TRUE
202101056,2021,Tree-based methods,FALSE
202101056,2021,Unsupervised learning,FALSE
202101056,2021,Frequency Severity,FALSE
202101056,2021,Triangle Based,FALSE
202101056,2021,Simulation,FALSE
202101057,2021,Linear models,TRUE
202101057,2021,Credibility,TRUE
202101057,2021,Premium Adjustment,TRUE
202101057,2021,Excess loss analysis,FALSE
202101057,2021,Bayesian,FALSE
202101057,2021,Bornhuetter-Ferguson,TRUE
202101057,2021,Time series,TRUE
202101057,2021,AI/deep learning,FALSE
202101057,2021,Chain ladder,TRUE
202101057,2021,Tree-based methods,FALSE
202101057,2021,Unsupervised learning,TRUE
202101057,2021,Frequency Severity,FALSE
202101057,2021,Triangle Based,FALSE
202101057,2021,Simulation,FALSE
202101058,2021,Linear models,FALSE
202101058,2021,Credibility,FALSE
202101058,2021,Premium Adjustment,FALSE
202101058,2021,Excess loss analysis,FALSE
202101058,2021,Bayesian,FALSE
202101058,2021,Bornhuetter-Ferguson,FALSE
202101058,2021,Time series,FALSE
202101058,2021,AI/deep learning,FALSE
202101058,2021,Chain ladder,FALSE
202101058,2021,Tree-based methods,FALSE
202101058,2021,Unsupervised learning,FALSE
202101058,2021,Frequency Severity,FALSE
202101058,2021,Triangle Based,FALSE
202101058,2021,Simulation,FALSE
202101059,2021,Linear models,TRUE
202101059,2021,Credibility,TRUE
202101059,2021,Premium Adjustment,TRUE
202101059,2021,Excess loss analysis,TRUE
202101059,2021,Bayesian,TRUE
202101059,2021,Bornhuetter-Ferguson,FALSE
202101059,2021,Time series,FALSE
202101059,2021,AI/deep learning,FALSE
202101059,2021,Chain ladder,FALSE
202101059,2021,Tree-based methods,TRUE
202101059,2021,Unsupervised learning,TRUE
202101059,2021,Frequency Severity,FALSE
202101059,2021,Triangle Based,FALSE
202101059,2021,Simulation,FALSE
202101060,2021,Linear models,TRUE
202101060,2021,Credibility,TRUE
202101060,2021,Premium Adjustment,TRUE
202101060,2021,Excess loss analysis,TRUE
202101060,2021,Bayesian,FALSE
202101060,2021,Bornhuetter-Ferguson,TRUE
202101060,2021,Time series,FALSE
202101060,2021,AI/deep learning,FALSE
202101060,2021,Chain ladder,TRUE
202101060,2021,Tree-based methods,FALSE
202101060,2021,Unsupervised learning,FALSE
202101060,2021,Frequency Severity,FALSE
202101060,2021,Triangle Based,FALSE
202101060,2021,Simulation,FALSE
202101061,2021,Linear models,FALSE
202101061,2021,Credibility,FALSE
202101061,2021,Premium Adjustment,FALSE
202101061,2021,Excess loss analysis,TRUE
202101061,2021,Bayesian,FALSE
202101061,2021,Bornhuetter-Ferguson,TRUE
202101061,2021,Time series,FALSE
202101061,2021,AI/deep learning,FALSE
202101061,2021,Chain ladder,TRUE
202101061,2021,Tree-based methods,FALSE
202101061,2021,Unsupervised learning,FALSE
202101061,2021,Frequency Severity,FALSE
202101061,2021,Triangle Based,FALSE
202101061,2021,Simulation,FALSE
202101062,2021,Linear models,FALSE
